/work/fastas/ISO01.fasta	/work/fastas/ISO01.fasta	100	1650	1700
/work/fastas/ISO02.fasta	/work/fastas/ISO01.fasta	99.886	1650	1700
/work/fastas/ISO03.fasta	/work/fastas/ISO01.fasta	99.8513	1650	1700
/work/fastas/ISO04.fasta	/work/fastas/ISO01.fasta	99.9091	1650	1700
/work/fastas/ISO05.fasta	/work/fastas/ISO01.fasta	99.9157	1650	1700
/work/fastas/ISO06.fasta	/work/fastas/ISO01.fasta	99.8674	1650	1700
/work/fastas/ISO07.fasta	/work/fastas/ISO01.fasta	99.8612	1650	1700
/work/fastas/ISO08.fasta	/work/fastas/ISO01.fasta	99.8201	1650	1700
/work/fastas/ISO09.fasta	/work/fastas/ISO01.fasta	97.6845	1650	1700
/work/fastas/ISO10.fasta	/work/fastas/ISO01.fasta	97.6881	1650	1700
/work/fastas/ISO11.fasta	/work/fastas/ISO01.fasta	97.6776	1650	1700
/work/fastas/ISO12.fasta	/work/fastas/ISO01.fasta	97.703	1650	1700
/work/fastas/ISO13.fasta	/work/fastas/ISO01.fasta	97.751	1650	1700
/work/fastas/ISO14.fasta	/work/fastas/ISO01.fasta	97.6123	1650	1700
/work/fastas/ISO15.fasta	/work/fastas/ISO01.fasta	97.6222	1650	1700
/work/fastas/ISO16.fasta	/work/fastas/ISO01.fasta	97.6228	1650	1700
/work/fastas/ISO17.fasta	/work/fastas/ISO01.fasta	97.611	1650	1700
/work/fastas/ISO18.fasta	/work/fastas/ISO01.fasta	97.6706	1650	1700
/work/fastas/ISO19.fasta	/work/fastas/ISO01.fasta	97.6858	1650	1700
/work/fastas/ISO20.fasta	/work/fastas/ISO01.fasta	97.6467	1650	1700
/work/fastas/GCF_000005845.2.fasta	/work/fastas/ISO01.fasta	97.6704	1650	1700
/work/fastas/GCF_000010485.1.fasta	/work/fastas/ISO01.fasta	99.864	1650	1700
/work/fastas/ISO01.fasta	/work/fastas/ISO02.fasta	99.8601	1650	1700
/work/fastas/ISO02.fasta	/work/fastas/ISO02.fasta	100	1650	1700
/work/fastas/ISO03.fasta	/work/fastas/ISO02.fasta	99.7783	1650	1700
/work/fastas/ISO04.fasta	/work/fastas/ISO02.fasta	99.8573	1650	1700
/work/fastas/ISO05.fasta	/work/fastas/ISO02.fasta	99.8878	1650	1700
/work/fastas/ISO06.fasta	/work/fastas/ISO02.fasta	99.8774	1650	1700
/work/fastas/ISO07.fasta	/work/fastas/ISO02.fasta	99.8326	1650	1700
/work/fastas/ISO08.fasta	/work/fastas/ISO02.fasta	99.824	1650	1700
/work/fastas/ISO09.fasta	/work/fastas/ISO02.fasta	97.7268	1650	1700
/work/fastas/ISO10.fasta	/work/fastas/ISO02.fasta	97.7055	1650	1700
/work/fastas/ISO11.fasta	/work/fastas/ISO02.fasta	97.6813	1650	1700
/work/fastas/ISO12.fasta	/work/fastas/ISO02.fasta	97.7201	1650	1700
/work/fastas/ISO13.fasta	/work/fastas/ISO02.fasta	97.7306	1650	1700
